,0,1,2,3,4,5,6,7
38,0.7428068680147918,0.8888648804379141,0.7640718562874251,0.8254716981132075,0.9650906684732091,0.8461854701356669,0.7853635568709222,0.7727217373655368
39,0.9375982250161783,0.9256705591646407,0.8332079257587158,0.7870261821023837,0.96550778228262,0.8406536991614854,0.7005397793945083,0.40978593272171254
40,0.8678485092667204,0.9432446903444583,0.3738019169329074,0.6634281748785565,0.9410072511583334,0.7070249232479996,0.8060403291436838,0.6193640246796392
41,0.9371922246220302,0.9214146617249828,0.42700555996822875,0.8231155778894472,0.7057388523559283,0.6621439607019768,0.5138339920948617,0.7034577513166934
42,0.9749822748911172,0.9675812795271009,0.8748748748748749,0.85,0.9625540566438636,0.9353970466253999,0.8273291925465839,0.6846367006153957
43,0.9661937108237825,0.9573412344268732,0.6122785331685208,0.7966296438146304,0.9730041891083183,0.9201594167312015,0.6902444545043006,0.495637489445539
44,0.9637081454317195,0.9292512178597929,0.7924276763098254,0.7620772946859904,0.9434079439942327,0.7419348720769245,0.5353424193684924,0.6502005645520725
45,0.9675669095525451,0.962521552376055,0.8453815261044176,0.7652050919377652,0.9552390915533359,0.9515048978489273,0.8044851547694252,0.06818771065595022
46,0.5939791926130003,0.3351294976533982,0.7209666884389289,0.5322672758423758,0.8903751589608758,0.8123942513505249,0.7334360554699538,0.6745435016111708
47,0.9679921590590871,0.9570700866460289,0.8932291666666666,0.6784363177805801,0.959706848947457,0.8661472731842171,0.7033771419065047,0.6425231180338244
48,0.9438582581117345,0.9403699061164974,0.8981211343213911,0.8063880988842704,0.9589712609877022,0.7107303935883708,0.7763108261033572,0.6685790782176324
49,0.89197190456841,0.9338862479349989,0.879081015719468,0.7409235107507931,0.9645077464557087,0.8576699830669823,0.5676373018798379,0.326664801343033
50,0.9834783422209749,0.9735121430477716,0.0,0.8354430379746836,0.9643066153465235,0.8942868247182277,0.8289750525999399,0.7189651575213853
51,0.9496406544676079,0.7877586966094232,0.6642046953310472,0.650212109525646,0.9405263786717644,0.8816271280565052,0.6126242178873758,0.7275880758807588
52,0.8675897810915218,0.9639463575712649,0.800708877074271,0.6832678025338575,0.9604091973803719,0.9385329838431002,0.5511560217474875,0.5297029702970297
53,0.9735013152429738,0.9604255084605633,0.903202416918429,0.6784881007932805,0.9711078466554964,0.9444001629558779,0.826718189345846,0.6735221674876847
54,0.9675896568731065,0.915361536979439,0.6194573130377233,0.8,0.9672205955051907,0.9411264491623912,0.8610914630828663,0.776109695951439
55,0.9426835276728527,0.9678919690283027,0.8102013422818792,0.7130647130647131,0.9505476182348601,0.8667077623405567,0.7979505157419268,0.6626876806863751
56,0.9604106372522252,0.9281598155973876,0.0,0.7884778311211522,0.9594603048818635,0.8805351486149491,0.6698082547936302,0.46258503401360546
57,0.956621669741996,0.9558094416900194,0.751269035532995,0.8133654425045154,0.967949895837715,0.9196141479099679,0.7863461102290769,0.5374387683694891
58,0.9535640230562901,0.9464479687160547,0.24043877853542842,0.6538809480730957,0.9661820418820477,0.8265535974559428,0.7364239566963506,0.6087431196833917
59,0.9325831797458531,0.9325208225495271,0.7377747486795024,0.7437730127788608,0.948268078826287,0.8702150731971805,0.5626888774231591,0.6711554921540657
60,0.9431919254418191,0.9448491155046826,0.5565912117177098,0.7482468443197756,0.9647008608790536,0.9125413716943126,0.8326210826210826,0.661103163249086
61,0.9630035197497067,0.9187553137221561,0.8499353169469599,0.8227790432801823,0.9667308518233041,0.9074606981081801,0.8309205745905762,0.7355790508974674
62,0.9358270989193682,0.9712811693895099,0.9130345815428689,0.7269439421338155,0.9523821411186141,0.9053718353036523,0.8270856215080464,0.8659327401598552
63,0.9301160337552743,0.9335534607942341,0.8349514563106796,0.6412975670617592,0.9680117339358526,0.6023908028445597,0.8239022181982798,0.6005844009889862
64,0.9609592928475685,0.8960094560217899,0.0033222591362126247,0.6630179827990618,0.9539275286773712,0.8973289937326842,0.6191390183712641,0.6110984762337958
65,0.9671278258637986,0.948315777289038,0.8960032626427407,0.7535560701290109,0.960105582962339,0.0,0.7832657574640619,0.8518264840182649
66,0.681623205296298,0.6832718153898172,0.8879757012685368,0.5079365079365079,0.9405062426004845,0.92314056070234,0.5987109095249463,0.48307439036937955
67,0.9556387680059373,0.9179785535021675,0.8515844364219816,0.7959395069401285,0.9582203034272483,0.9205149767265578,0.7898651508737982,0.5346133206129629
68,0.9776768075859344,0.9569060773480663,0.8950173812282735,0.7063518456933822,0.9676938047356471,0.9033537174122949,0.804462048338857,0.44903539419717453
69,0.9158895934352853,0.9699065181201179,0.9160551805107132,0.8197596795727636,0.9735356505248689,0.9118551864213514,0.8108352728213085,0.8299141322279091
70,0.964270370900759,0.937558919758221,0.766057353681033,0.6045355700528114,0.9635883398741407,0.904603267521686,0.4669267600638411,0.25197363066655815
71,0.6327171949620172,0.9590417530016179,0.7719818562456385,0.5956340956340956,0.8764729173768784,0.5546558704453441,0.8369136050324567,0.6555223008978758
72,0.9626537737199748,0.9438026652024244,0.9279108370879773,0.7124463519313304,0.9705958215114779,0.9354546600795498,0.853210097396144,0.7514758819294457
73,0.9532683730575836,0.9533128319821079,0.06422478675363773,0.7787383925712456,0.972275286698512,0.7646071614932235,0.7391304347826086,0.3618033529678296
74,0.9524538898461932,0.9573843789297192,0.0,0.6243822075782537,0.957098147573801,0.9047155412873007,0.6191380861913809,0.61723559037493
75,0.9572315309820243,0.9587527305435388,0.8288387451843698,0.8409893992932862,0.9705550439978122,0.949050743567065,0.8511939275736651,0.8287358367443792
76,0.9574119735674129,0.0,0.0,0.7905693503887635,0.9661708015467867,0.8368384283683843,0.6419625755120083,0.7179913996393397
77,0.9497214249535708,0.948186218848981,0.8502,0.7365542388331814,0.9745746345878359,0.8514963297571994,0.724791749305831,0.5547114185281778
78,0.9708429051069093,0.9579785077047851,0.8924233661075767,0.7142857142857143,0.9699241057401715,0.9062886299676495,0.7715168806466952,0.591252359974827
79,0.9698866160591837,0.9585731754600495,0.9399604803161574,0.8180147058823529,0.9699856575463371,0.9492190541445412,0.8912372825730226,0.8413942829574237
80,0.9523940149625936,0.9562351971990526,0.6314221891288161,0.5624707533926064,0.9662764307149085,0.7704456871716658,0.8018824819519328,0.6990329121821869
81,0.5853635616116528,0.362198129449537,0.881336624264287,0.6981008513425017,0.8885739043607503,0.8987557848418177,0.7981898238747553,0.6027230046948356
82,0.8951967850991899,0.7646387999473662,0.8500414250207126,0.7983411093831001,0.9687812367806727,0.812693199381762,0.791409963034677,0.7261278495137893
83,0.9679264837974159,0.8909269156573163,0.8049751243781095,0.7839097375521217,0.960412728374799,0.9392419175027871,0.8185420560747664,0.7762451300410655
84,0.967902249458187,0.8870557717250325,0.6142595978062158,0.7692760447321955,0.9679733296767338,0.7846224697910041,0.8172244662435084,0.6179699375105556
85,0.9742065923293713,0.9413771712158809,0.06666666666666667,0.7106769956214214,0.9571792396298022,0.43501015466333387,0.6930811348929816,0.5223220096316543
86,0.9699828277046365,0.9578311743629576,0.6819727891156463,0.8510329829648423,0.9727625901000514,0.8430553053503873,0.8496277429467085,0.7869334079462786
87,0.9633366767968621,0.9517420802938326,0.0,0.6204352637403172,0.9626379641628312,0.8670329194964744,0.6304329896907217,0.5359669477616164
88,0.972721683187619,0.9754485583300365,0.8822387907261771,0.7826496935407826,0.9670912316370667,0.9059664673663085,0.8258002637573433,0.635027429872684
89,0.9611906556141673,0.9603192928060165,0.7758206565252201,0.7653429602888087,0.9688627443206597,0.9472642807983482,0.8536491058482358,0.8138562386980108
